file_path,transcription,repetition,filename
words/Furkan_kelime_432_rep2.wav,nar,2,Furkan_kelime_432_rep2.wav
words/Furkan_kelime_432_rep3.wav,nar,3,Furkan_kelime_432_rep3.wav
words/Furkan_kelime_433_rep1.wav,erik,1,Furkan_kelime_433_rep1.wav
words/Furkan_kelime_433_rep2.wav,erik,2,Furkan_kelime_433_rep2.wav
words/Furkan_kelime_433_rep3.wav,erik,3,Furkan_kelime_433_rep3.wav
words/Furkan_kelime_434_rep1.wav,kayısı,1,Furkan_kelime_434_rep1.wav
words/Furkan_kelime_434_rep2.wav,kayısı,2,Furkan_kelime_434_rep2.wav
words/Furkan_kelime_434_rep3.wav,kayısı,3,Furkan_kelime_434_rep3.wav
words/Furkan_kelime_435_rep1.wav,fındık,1,Furkan_kelime_435_rep1.wav
words/Furkan_kelime_435_rep2.wav,fındık,2,Furkan_kelime_435_rep2.wav
words/Furkan_kelime_435_rep3.wav,fındık,3,Furkan_kelime_435_rep3.wav
words/Furkan_kelime_436_rep1.wav,fıstık,1,Furkan_kelime_436_rep1.wav
words/Furkan_kelime_436_rep2.wav,fıstık,2,Furkan_kelime_436_rep2.wav
words/Furkan_kelime_436_rep3.wav,fıstık,3,Furkan_kelime_436_rep3.wav
words/Furkan_kelime_437_rep1.wav,ceviz,1,Furkan_kelime_437_rep1.wav
words/Furkan_kelime_437_rep2.wav,ceviz,2,Furkan_kelime_437_rep2.wav
words/Furkan_kelime_437_rep3.wav,ceviz,3,Furkan_kelime_437_rep3.wav
words/Furkan_kelime_438_rep1.wav,badem,1,Furkan_kelime_438_rep1.wav
words/Furkan_kelime_438_rep2.wav,badem,2,Furkan_kelime_438_rep2.wav
words/Furkan_kelime_438_rep3.wav,badem,3,Furkan_kelime_438_rep3.wav
words/Furkan_kelime_439_rep1.wav,kestane,1,Furkan_kelime_439_rep1.wav
words/Furkan_kelime_439_rep2.wav,kestane,2,Furkan_kelime_439_rep2.wav
words/Furkan_kelime_439_rep3.wav,kestane,3,Furkan_kelime_439_rep3.wav
words/Furkan_kelime_43_rep1.wav,birbiri,1,Furkan_kelime_43_rep1.wav
words/Furkan_kelime_43_rep2.wav,birbiri,2,Furkan_kelime_43_rep2.wav
words/Furkan_kelime_43_rep3.wav,birbiri,3,Furkan_kelime_43_rep3.wav
words/Furkan_kelime_440_rep1.wav,mantar,1,Furkan_kelime_440_rep1.wav
words/Furkan_kelime_440_rep2.wav,mantar,2,Furkan_kelime_440_rep2.wav
words/Furkan_kelime_440_rep3.wav,mantar,3,Furkan_kelime_440_rep3.wav
words/Furkan_kelime_441_rep1.wav,biber,1,Furkan_kelime_441_rep1.wav
words/Furkan_kelime_441_rep2.wav,biber,2,Furkan_kelime_441_rep2.wav
words/Furkan_kelime_441_rep3.wav,biber,3,Furkan_kelime_441_rep3.wav
words/Furkan_kelime_442_rep1.wav,kabak,1,Furkan_kelime_442_rep1.wav
words/Furkan_kelime_442_rep2.wav,kabak,2,Furkan_kelime_442_rep2.wav
words/Furkan_kelime_442_rep3.wav,kabak,3,Furkan_kelime_442_rep3.wav
words/Furkan_kelime_443_rep1.wav,patlıcan,1,Furkan_kelime_443_rep1.wav
words/Furkan_kelime_443_rep2.wav,patlıcan,2,Furkan_kelime_443_rep2.wav
words/Furkan_kelime_443_rep3.wav,patlıcan,3,Furkan_kelime_443_rep3.wav
words/Furkan_kelime_444_rep1.wav,ıspanak,1,Furkan_kelime_444_rep1.wav
words/Furkan_kelime_444_rep2.wav,ıspanak,2,Furkan_kelime_444_rep2.wav
words/Furkan_kelime_444_rep3.wav,ıspanak,3,Furkan_kelime_444_rep3.wav
words/Furkan_kelime_445_rep1.wav,marul,1,Furkan_kelime_445_rep1.wav
words/Furkan_kelime_445_rep2.wav,marul,2,Furkan_kelime_445_rep2.wav
words/Furkan_kelime_445_rep3.wav,marul,3,Furkan_kelime_445_rep3.wav
words/Furkan_kelime_446_rep1.wav,lahana,1,Furkan_kelime_446_rep1.wav
words/Furkan_kelime_446_rep2.wav,lahana,2,Furkan_kelime_446_rep2.wav
words/Furkan_kelime_446_rep3.wav,lahana,3,Furkan_kelime_446_rep3.wav
words/Furkan_kelime_447_rep1.wav,karnabahar,1,Furkan_kelime_447_rep1.wav
words/Furkan_kelime_447_rep2.wav,karnabahar,2,Furkan_kelime_447_rep2.wav
words/Furkan_kelime_447_rep3.wav,karnabahar,3,Furkan_kelime_447_rep3.wav
words/Furkan_kelime_448_rep1.wav,brokoli,1,Furkan_kelime_448_rep1.wav
words/Furkan_kelime_448_rep2.wav,brokoli,2,Furkan_kelime_448_rep2.wav
words/Furkan_kelime_448_rep3.wav,brokoli,3,Furkan_kelime_448_rep3.wav
words/Furkan_kelime_449_rep1.wav,dondurma,1,Furkan_kelime_449_rep1.wav
words/Furkan_kelime_449_rep2.wav,dondurma,2,Furkan_kelime_449_rep2.wav
words/Furkan_kelime_449_rep3.wav,dondurma,3,Furkan_kelime_449_rep3.wav
words/Furkan_kelime_44_rep1.wav,birden,1,Furkan_kelime_44_rep1.wav
words/Furkan_kelime_44_rep2.wav,birden,2,Furkan_kelime_44_rep2.wav
words/Furkan_kelime_44_rep3.wav,birden,3,Furkan_kelime_44_rep3.wav
words/Furkan_kelime_450_rep1.wav,kola,1,Furkan_kelime_450_rep1.wav
words/Furkan_kelime_450_rep2.wav,kola,2,Furkan_kelime_450_rep2.wav
words/Furkan_kelime_450_rep3.wav,kola,3,Furkan_kelime_450_rep3.wav
words/Furkan_kelime_451_rep1.wav,meyve suyu,1,Furkan_kelime_451_rep1.wav
words/Furkan_kelime_451_rep2.wav,meyve suyu,2,Furkan_kelime_451_rep2.wav
words/Furkan_kelime_451_rep3.wav,meyve suyu,3,Furkan_kelime_451_rep3.wav
words/Furkan_kelime_452_rep1.wav,gazoz,1,Furkan_kelime_452_rep1.wav
words/Furkan_kelime_452_rep2.wav,gazoz,2,Furkan_kelime_452_rep2.wav
words/Furkan_kelime_452_rep3.wav,gazoz,3,Furkan_kelime_452_rep3.wav
words/Furkan_kelime_453_rep1.wav,ayran,1,Furkan_kelime_453_rep1.wav
words/Furkan_kelime_453_rep2.wav,ayran,2,Furkan_kelime_453_rep2.wav
words/Furkan_kelime_453_rep3.wav,ayran,3,Furkan_kelime_453_rep3.wav
words/Furkan_kelime_454_rep1.wav,öğleden sonra,1,Furkan_kelime_454_rep1.wav
words/Furkan_kelime_454_rep2.wav,öğleden sonra,2,Furkan_kelime_454_rep2.wav
words/Furkan_kelime_454_rep3.wav,öğleden sonra,3,Furkan_kelime_454_rep3.wav
words/Furkan_kelime_455_rep1.wav,geceyarısı,1,Furkan_kelime_455_rep1.wav
words/Furkan_kelime_455_rep2.wav,geceyarısı,2,Furkan_kelime_455_rep2.wav
words/Furkan_kelime_455_rep3.wav,geceyarısı,3,Furkan_kelime_455_rep3.wav
words/Furkan_kelime_456_rep1.wav,sabahleyin,1,Furkan_kelime_456_rep1.wav
words/Furkan_kelime_456_rep2.wav,sabahleyin,2,Furkan_kelime_456_rep2.wav
words/Furkan_kelime_456_rep3.wav,sabahleyin,3,Furkan_kelime_456_rep3.wav
words/Furkan_kelime_457_rep1.wav,öğleleyin,1,Furkan_kelime_457_rep1.wav
words/Furkan_kelime_457_rep2.wav,öğleleyin,2,Furkan_kelime_457_rep2.wav
words/Furkan_kelime_457_rep3.wav,öğleleyin,3,Furkan_kelime_457_rep3.wav
words/Furkan_kelime_458_rep1.wav,akşamüstü,1,Furkan_kelime_458_rep1.wav
words/Furkan_kelime_458_rep2.wav,akşamüstü,2,Furkan_kelime_458_rep2.wav
words/Furkan_kelime_458_rep3.wav,akşamüstü,3,Furkan_kelime_458_rep3.wav
words/Furkan_kelime_459_rep1.wav,birazdan,1,Furkan_kelime_459_rep1.wav
words/Furkan_kelime_459_rep2.wav,birazdan,2,Furkan_kelime_459_rep2.wav
words/Furkan_kelime_459_rep3.wav,birazdan,3,Furkan_kelime_459_rep3.wav
words/Furkan_kelime_45_rep1.wav,birdenbire,1,Furkan_kelime_45_rep1.wav
words/Furkan_kelime_45_rep2.wav,birdenbire,2,Furkan_kelime_45_rep2.wav
words/Furkan_kelime_45_rep3.wav,birdenbire,3,Furkan_kelime_45_rep3.wav
words/Furkan_kelime_460_rep1.wav,az önce,1,Furkan_kelime_460_rep1.wav
words/Furkan_kelime_460_rep2.wav,az önce,2,Furkan_kelime_460_rep2.wav
words/Furkan_kelime_460_rep3.wav,az önce,3,Furkan_kelime_460_rep3.wav
words/Furkan_kelime_461_rep1.wav,demin,1,Furkan_kelime_461_rep1.wav
words/Furkan_kelime_461_rep2.wav,demin,2,Furkan_kelime_461_rep2.wav
words/Furkan_kelime_461_rep3.wav,demin,3,Furkan_kelime_461_rep3.wav
words/Furkan_kelime_462_rep1.wav,şimdiye kadar,1,Furkan_kelime_462_rep1.wav
words/Furkan_kelime_462_rep2.wav,şimdiye kadar,2,Furkan_kelime_462_rep2.wav
words/Furkan_kelime_462_rep3.wav,şimdiye kadar,3,Furkan_kelime_462_rep3.wav
words/Furkan_kelime_463_rep1.wav,o anda,1,Furkan_kelime_463_rep1.wav
words/Furkan_kelime_463_rep2.wav,o anda,2,Furkan_kelime_463_rep2.wav
words/Furkan_kelime_463_rep3.wav,o anda,3,Furkan_kelime_463_rep3.wav
words/Furkan_kelime_464_rep1.wav,aynı anda,1,Furkan_kelime_464_rep1.wav
words/Furkan_kelime_464_rep2.wav,aynı anda,2,Furkan_kelime_464_rep2.wav
words/Furkan_kelime_464_rep3.wav,aynı anda,3,Furkan_kelime_464_rep3.wav
words/Furkan_kelime_465_rep1.wav,her gün,1,Furkan_kelime_465_rep1.wav
words/Furkan_kelime_465_rep2.wav,her gün,2,Furkan_kelime_465_rep2.wav
words/Furkan_kelime_465_rep3.wav,her gün,3,Furkan_kelime_465_rep3.wav
words/Furkan_kelime_466_rep1.wav,her hafta,1,Furkan_kelime_466_rep1.wav
words/Furkan_kelime_466_rep2.wav,her hafta,2,Furkan_kelime_466_rep2.wav
words/Furkan_kelime_466_rep3.wav,her hafta,3,Furkan_kelime_466_rep3.wav
words/Furkan_kelime_467_rep1.wav,her ay,1,Furkan_kelime_467_rep1.wav
words/Furkan_kelime_467_rep2.wav,her ay,2,Furkan_kelime_467_rep2.wav
words/Furkan_kelime_467_rep3.wav,her ay,3,Furkan_kelime_467_rep3.wav
words/Furkan_kelime_468_rep1.wav,her yıl,1,Furkan_kelime_468_rep1.wav
words/Furkan_kelime_468_rep2.wav,her yıl,2,Furkan_kelime_468_rep2.wav
words/Furkan_kelime_468_rep3.wav,her yıl,3,Furkan_kelime_468_rep3.wav
words/Furkan_kelime_469_rep1.wav,nadiren,1,Furkan_kelime_469_rep1.wav
words/Furkan_kelime_469_rep2.wav,nadiren,2,Furkan_kelime_469_rep2.wav
words/Furkan_kelime_469_rep3.wav,nadiren,3,Furkan_kelime_469_rep3.wav
words/Furkan_kelime_46_rep1.wav,olmak,1,Furkan_kelime_46_rep1.wav
words/Furkan_kelime_46_rep2.wav,olmak,2,Furkan_kelime_46_rep2.wav
words/Furkan_kelime_46_rep3.wav,olmak,3,Furkan_kelime_46_rep3.wav
words/Furkan_kelime_470_rep1.wav,sık sık,1,Furkan_kelime_470_rep1.wav
words/Furkan_kelime_470_rep2.wav,sık sık,2,Furkan_kelime_470_rep2.wav
words/Furkan_kelime_470_rep3.wav,sık sık,3,Furkan_kelime_470_rep3.wav
words/Furkan_kelime_471_rep1.wav,arada sırada,1,Furkan_kelime_471_rep1.wav
words/Furkan_kelime_471_rep2.wav,arada sırada,2,Furkan_kelime_471_rep2.wav
words/Furkan_kelime_471_rep3.wav,arada sırada,3,Furkan_kelime_471_rep3.wav
words/Furkan_kelime_472_rep1.wav,genellikle,1,Furkan_kelime_472_rep1.wav
words/Furkan_kelime_472_rep2.wav,genellikle,2,Furkan_kelime_472_rep2.wav
words/Furkan_kelime_472_rep3.wav,genellikle,3,Furkan_kelime_472_rep3.wav
words/Furkan_kelime_473_rep1.wav,çoğunlukla,1,Furkan_kelime_473_rep1.wav
words/Furkan_kelime_473_rep2.wav,çoğunlukla,2,Furkan_kelime_473_rep2.wav
words/Furkan_kelime_473_rep3.wav,çoğunlukla,3,Furkan_kelime_473_rep3.wav
words/Furkan_kelime_474_rep1.wav,turkuaz,1,Furkan_kelime_474_rep1.wav
words/Furkan_kelime_474_rep2.wav,turkuaz,2,Furkan_kelime_474_rep2.wav
words/Furkan_kelime_474_rep3.wav,turkuaz,3,Furkan_kelime_474_rep3.wav
words/Furkan_kelime_475_rep1.wav,lacivert,1,Furkan_kelime_475_rep1.wav
words/Furkan_kelime_475_rep2.wav,lacivert,2,Furkan_kelime_475_rep2.wav
words/Furkan_kelime_475_rep3.wav,lacivert,3,Furkan_kelime_475_rep3.wav
words/Furkan_kelime_476_rep1.wav,bordo,1,Furkan_kelime_476_rep1.wav
words/Furkan_kelime_476_rep2.wav,bordo,2,Furkan_kelime_476_rep2.wav
words/Furkan_kelime_476_rep3.wav,bordo,3,Furkan_kelime_476_rep3.wav
words/Furkan_kelime_477_rep1.wav,krem,1,Furkan_kelime_477_rep1.wav
words/Furkan_kelime_477_rep2.wav,krem,2,Furkan_kelime_477_rep2.wav
words/Furkan_kelime_477_rep3.wav,krem,3,Furkan_kelime_477_rep3.wav
words/Furkan_kelime_478_rep1.wav,bej,1,Furkan_kelime_478_rep1.wav
words/Furkan_kelime_478_rep2.wav,bej,2,Furkan_kelime_478_rep2.wav
words/Furkan_kelime_478_rep3.wav,bej,3,Furkan_kelime_478_rep3.wav
words/Furkan_kelime_479_rep1.wav,açık,1,Furkan_kelime_479_rep1.wav
words/Furkan_kelime_479_rep2.wav,açık,2,Furkan_kelime_479_rep2.wav
words/Furkan_kelime_479_rep3.wav,açık,3,Furkan_kelime_479_rep3.wav
words/Furkan_kelime_47_rep1.wav,birice,1,Furkan_kelime_47_rep1.wav
words/Furkan_kelime_47_rep2.wav,birice,2,Furkan_kelime_47_rep2.wav
words/Furkan_kelime_47_rep3.wav,birice,3,Furkan_kelime_47_rep3.wav
words/Furkan_kelime_480_rep1.wav,koyu,1,Furkan_kelime_480_rep1.wav
words/Furkan_kelime_480_rep2.wav,koyu,2,Furkan_kelime_480_rep2.wav
words/Furkan_kelime_480_rep3.wav,koyu,3,Furkan_kelime_480_rep3.wav
words/Furkan_kelime_481_rep1.wav,soluk,1,Furkan_kelime_481_rep1.wav
words/Furkan_kelime_481_rep2.wav,soluk,2,Furkan_kelime_481_rep2.wav
words/Furkan_kelime_481_rep3.wav,soluk,3,Furkan_kelime_481_rep3.wav
words/Furkan_kelime_482_rep1.wav,parlak,1,Furkan_kelime_482_rep1.wav
words/Furkan_kelime_482_rep2.wav,parlak,2,Furkan_kelime_482_rep2.wav
words/Furkan_kelime_482_rep3.wav,parlak,3,Furkan_kelime_482_rep3.wav
words/Furkan_kelime_483_rep1.wav,mat,1,Furkan_kelime_483_rep1.wav
words/Furkan_kelime_483_rep2.wav,mat,2,Furkan_kelime_483_rep2.wav
words/Furkan_kelime_483_rep3.wav,mat,3,Furkan_kelime_483_rep3.wav
words/Furkan_kelime_484_rep1.wav,şeffaf,1,Furkan_kelime_484_rep1.wav
words/Furkan_kelime_484_rep2.wav,şeffaf,2,Furkan_kelime_484_rep2.wav
words/Furkan_kelime_484_rep3.wav,şeffaf,3,Furkan_kelime_484_rep3.wav
words/Furkan_kelime_485_rep1.wav,desenli,1,Furkan_kelime_485_rep1.wav
words/Furkan_kelime_485_rep2.wav,desenli,2,Furkan_kelime_485_rep2.wav
words/Furkan_kelime_485_rep3.wav,desenli,3,Furkan_kelime_485_rep3.wav
words/Furkan_kelime_486_rep1.wav,çizgili,1,Furkan_kelime_486_rep1.wav
words/Furkan_kelime_486_rep2.wav,çizgili,2,Furkan_kelime_486_rep2.wav
words/Furkan_kelime_486_rep3.wav,çizgili,3,Furkan_kelime_486_rep3.wav
words/Furkan_kelime_487_rep1.wav,kareli,1,Furkan_kelime_487_rep1.wav
words/Furkan_kelime_487_rep2.wav,kareli,2,Furkan_kelime_487_rep2.wav
words/Furkan_kelime_487_rep3.wav,kareli,3,Furkan_kelime_487_rep3.wav
words/Furkan_kelime_488_rep1.wav,çiçekli,1,Furkan_kelime_488_rep1.wav
words/Furkan_kelime_488_rep2.wav,çiçekli,2,Furkan_kelime_488_rep2.wav
words/Furkan_kelime_488_rep3.wav,çiçekli,3,Furkan_kelime_488_rep3.wav
words/Furkan_kelime_489_rep1.wav,sade,1,Furkan_kelime_489_rep1.wav
words/Furkan_kelime_489_rep2.wav,sade,2,Furkan_kelime_489_rep2.wav
words/Furkan_kelime_489_rep3.wav,sade,3,Furkan_kelime_489_rep3.wav
words/Furkan_kelime_48_rep1.wav,birileri,1,Furkan_kelime_48_rep1.wav
words/Furkan_kelime_48_rep2.wav,birileri,2,Furkan_kelime_48_rep2.wav
words/Furkan_kelime_48_rep3.wav,birileri,3,Furkan_kelime_48_rep3.wav
words/Furkan_kelime_490_rep1.wav,adalet,1,Furkan_kelime_490_rep1.wav
words/Furkan_kelime_490_rep2.wav,adalet,2,Furkan_kelime_490_rep2.wav
words/Furkan_kelime_490_rep3.wav,adalet,3,Furkan_kelime_490_rep3.wav
words/Furkan_kelime_491_rep1.wav,eşitlik,1,Furkan_kelime_491_rep1.wav
words/Furkan_kelime_491_rep2.wav,eşitlik,2,Furkan_kelime_491_rep2.wav
words/Furkan_kelime_491_rep3.wav,eşitlik,3,Furkan_kelime_491_rep3.wav
words/Furkan_kelime_492_rep1.wav,özgürlük,1,Furkan_kelime_492_rep1.wav
words/Furkan_kelime_492_rep2.wav,özgürlük,2,Furkan_kelime_492_rep2.wav
words/Furkan_kelime_492_rep3.wav,özgürlük,3,Furkan_kelime_492_rep3.wav
words/Furkan_kelime_493_rep1.wav,barış,1,Furkan_kelime_493_rep1.wav
words/Furkan_kelime_493_rep2.wav,barış,2,Furkan_kelime_493_rep2.wav
words/Furkan_kelime_493_rep3.wav,barış,3,Furkan_kelime_493_rep3.wav
words/Furkan_kelime_494_rep1.wav,savaş,1,Furkan_kelime_494_rep1.wav
words/Furkan_kelime_494_rep2.wav,savaş,2,Furkan_kelime_494_rep2.wav
words/Furkan_kelime_494_rep3.wav,savaş,3,Furkan_kelime_494_rep3.wav
words/Furkan_kelime_495_rep1.wav,kavga,1,Furkan_kelime_495_rep1.wav
words/Furkan_kelime_495_rep2.wav,kavga,2,Furkan_kelime_495_rep2.wav
words/Furkan_kelime_495_rep3.wav,kavga,3,Furkan_kelime_495_rep3.wav
words/Furkan_kelime_496_rep1.wav,düzen,1,Furkan_kelime_496_rep1.wav
words/Furkan_kelime_496_rep2.wav,düzen,2,Furkan_kelime_496_rep2.wav
words/Furkan_kelime_496_rep3.wav,düzen,3,Furkan_kelime_496_rep3.wav
words/Furkan_kelime_497_rep1.wav,sistem,1,Furkan_kelime_497_rep1.wav
words/Furkan_kelime_497_rep2.wav,sistem,2,Furkan_kelime_497_rep2.wav
words/Furkan_kelime_497_rep3.wav,sistem,3,Furkan_kelime_497_rep3.wav
words/Furkan_kelime_498_rep1.wav,teori,1,Furkan_kelime_498_rep1.wav
words/Furkan_kelime_498_rep2.wav,teori,2,Furkan_kelime_498_rep2.wav
words/Furkan_kelime_498_rep3.wav,teori,3,Furkan_kelime_498_rep3.wav
words/Furkan_kelime_499_rep1.wav,fikir,1,Furkan_kelime_499_rep1.wav
words/Furkan_kelime_499_rep2.wav,fikir,2,Furkan_kelime_499_rep2.wav
words/Furkan_kelime_499_rep3.wav,fikir,3,Furkan_kelime_499_rep3.wav
words/Furkan_kelime_49_rep1.wav,gelmek,1,Furkan_kelime_49_rep1.wav
words/Furkan_kelime_49_rep2.wav,gelmek,2,Furkan_kelime_49_rep2.wav
words/Furkan_kelime_49_rep3.wav,gelmek,3,Furkan_kelime_49_rep3.wav
words/Furkan_kelime_4_rep1.wav,adamakıllı,1,Furkan_kelime_4_rep1.wav
words/Furkan_kelime_4_rep2.wav,adamakıllı,2,Furkan_kelime_4_rep2.wav
words/Furkan_kelime_4_rep3.wav,adamakıllı,3,Furkan_kelime_4_rep3.wav
words/Furkan_kelime_500_rep1.wav,düşünce,1,Furkan_kelime_500_rep1.wav
words/Furkan_kelime_500_rep2.wav,düşünce,2,Furkan_kelime_500_rep2.wav
words/Furkan_kelime_500_rep3.wav,düşünce,3,Furkan_kelime_500_rep3.wav
words/Furkan_kelime_501_rep1.wav,inanç,1,Furkan_kelime_501_rep1.wav
words/Furkan_kelime_501_rep2.wav,inanç,2,Furkan_kelime_501_rep2.wav
words/Furkan_kelime_501_rep3.wav,inanç,3,Furkan_kelime_501_rep3.wav
words/Furkan_kelime_502_rep1.wav,kültür,1,Furkan_kelime_502_rep1.wav
words/Furkan_kelime_502_rep2.wav,kültür,2,Furkan_kelime_502_rep2.wav
words/Furkan_kelime_502_rep3.wav,kültür,3,Furkan_kelime_502_rep3.wav
words/Furkan_kelime_503_rep1.wav,gelenek,1,Furkan_kelime_503_rep1.wav
words/Furkan_kelime_503_rep2.wav,gelenek,2,Furkan_kelime_503_rep2.wav
words/Furkan_kelime_503_rep3.wav,gelenek,3,Furkan_kelime_503_rep3.wav
words/Furkan_kelime_504_rep1.wav,görenek,1,Furkan_kelime_504_rep1.wav
words/Furkan_kelime_504_rep2.wav,görenek,2,Furkan_kelime_504_rep2.wav
words/Furkan_kelime_504_rep3.wav,görenek,3,Furkan_kelime_504_rep3.wav
words/Furkan_kelime_505_rep1.wav,tören,1,Furkan_kelime_505_rep1.wav
words/Furkan_kelime_505_rep2.wav,tören,2,Furkan_kelime_505_rep2.wav
words/Furkan_kelime_505_rep3.wav,tören,3,Furkan_kelime_505_rep3.wav
words/Furkan_kelime_506_rep1.wav,bayram,1,Furkan_kelime_506_rep1.wav
words/Furkan_kelime_506_rep2.wav,bayram,2,Furkan_kelime_506_rep2.wav
words/Furkan_kelime_506_rep3.wav,bayram,3,Furkan_kelime_506_rep3.wav
words/Furkan_kelime_507_rep1.wav,festival,1,Furkan_kelime_507_rep1.wav
words/Furkan_kelime_507_rep2.wav,festival,2,Furkan_kelime_507_rep2.wav
words/Furkan_kelime_507_rep3.wav,festival,3,Furkan_kelime_507_rep3.wav
words/Furkan_kelime_508_rep1.wav,kutlama,1,Furkan_kelime_508_rep1.wav
words/Furkan_kelime_508_rep2.wav,kutlama,2,Furkan_kelime_508_rep2.wav
words/Furkan_kelime_508_rep3.wav,kutlama,3,Furkan_kelime_508_rep3.wav
words/Furkan_kelime_509_rep1.wav,fırsat,1,Furkan_kelime_509_rep1.wav
words/Furkan_kelime_509_rep2.wav,fırsat,2,Furkan_kelime_509_rep2.wav
words/Furkan_kelime_509_rep3.wav,fırsat,3,Furkan_kelime_509_rep3.wav
words/Furkan_kelime_50_rep1.wav,birkaç,1,Furkan_kelime_50_rep1.wav
words/Furkan_kelime_50_rep2.wav,birkaç,2,Furkan_kelime_50_rep2.wav
words/Furkan_kelime_50_rep3.wav,birkaç,3,Furkan_kelime_50_rep3.wav
words/Furkan_kelime_510_rep1.wav,şans,1,Furkan_kelime_510_rep1.wav
words/Furkan_kelime_510_rep2.wav,şans,2,Furkan_kelime_510_rep2.wav
words/Furkan_kelime_510_rep3.wav,şans,3,Furkan_kelime_510_rep3.wav
words/Furkan_kelime_511_rep1.wav,risk,1,Furkan_kelime_511_rep1.wav
words/Furkan_kelime_511_rep2.wav,risk,2,Furkan_kelime_511_rep2.wav
words/Furkan_kelime_511_rep3.wav,risk,3,Furkan_kelime_511_rep3.wav
words/Furkan_kelime_512_rep1.wav,tecrübe,1,Furkan_kelime_512_rep1.wav
words/Furkan_kelime_512_rep2.wav,tecrübe,2,Furkan_kelime_512_rep2.wav
words/Furkan_kelime_512_rep3.wav,tecrübe,3,Furkan_kelime_512_rep3.wav
words/Furkan_kelime_513_rep1.wav,deneyim,1,Furkan_kelime_513_rep1.wav
words/Furkan_kelime_513_rep2.wav,deneyim,2,Furkan_kelime_513_rep2.wav
words/Furkan_kelime_513_rep3.wav,deneyim,3,Furkan_kelime_513_rep3.wav
words/Furkan_kelime_514_rep1.wav,gelişim,1,Furkan_kelime_514_rep1.wav
words/Furkan_kelime_514_rep2.wav,gelişim,2,Furkan_kelime_514_rep2.wav
words/Furkan_kelime_514_rep3.wav,gelişim,3,Furkan_kelime_514_rep3.wav
words/Furkan_kelime_515_rep1.wav,başarı,1,Furkan_kelime_515_rep1.wav
words/Furkan_kelime_515_rep2.wav,başarı,2,Furkan_kelime_515_rep2.wav
words/Furkan_kelime_515_rep3.wav,başarı,3,Furkan_kelime_515_rep3.wav
words/Furkan_kelime_516_rep1.wav,başarısızlık,1,Furkan_kelime_516_rep1.wav
words/Furkan_kelime_516_rep2.wav,başarısızlık,2,Furkan_kelime_516_rep2.wav
words/Furkan_kelime_516_rep3.wav,başarısızlık,3,Furkan_kelime_516_rep3.wav
words/Furkan_kelime_517_rep1.wav,ihtimal,1,Furkan_kelime_517_rep1.wav
words/Furkan_kelime_517_rep2.wav,ihtimal,2,Furkan_kelime_517_rep2.wav
words/Furkan_kelime_517_rep3.wav,ihtimal,3,Furkan_kelime_517_rep3.wav
words/Furkan_kelime_518_rep1.wav,olasılık,1,Furkan_kelime_518_rep1.wav
words/Furkan_kelime_518_rep2.wav,olasılık,2,Furkan_kelime_518_rep2.wav
words/Furkan_kelime_518_rep3.wav,olasılık,3,Furkan_kelime_518_rep3.wav
words/Furkan_kelime_519_rep1.wav,feribot,1,Furkan_kelime_519_rep1.wav
words/Furkan_kelime_519_rep2.wav,feribot,2,Furkan_kelime_519_rep2.wav
words/Furkan_kelime_519_rep3.wav,feribot,3,Furkan_kelime_519_rep3.wav
words/Furkan_kelime_51_rep1.wav,birkaçı,1,Furkan_kelime_51_rep1.wav
words/Furkan_kelime_51_rep2.wav,birkaçı,2,Furkan_kelime_51_rep2.wav
words/Furkan_kelime_51_rep3.wav,birkaçı,3,Furkan_kelime_51_rep3.wav
words/Furkan_kelime_520_rep1.wav,metro,1,Furkan_kelime_520_rep1.wav
words/Furkan_kelime_520_rep2.wav,metro,2,Furkan_kelime_520_rep2.wav
words/Furkan_kelime_520_rep3.wav,metro,3,Furkan_kelime_520_rep3.wav
words/Furkan_kelime_521_rep1.wav,tramvay,1,Furkan_kelime_521_rep1.wav
words/Furkan_kelime_521_rep2.wav,tramvay,2,Furkan_kelime_521_rep2.wav
words/Furkan_kelime_521_rep3.wav,tramvay,3,Furkan_kelime_521_rep3.wav
words/Furkan_kelime_522_rep1.wav,minibüs,1,Furkan_kelime_522_rep1.wav
words/Furkan_kelime_522_rep2.wav,minibüs,2,Furkan_kelime_522_rep2.wav
words/Furkan_kelime_522_rep3.wav,minibüs,3,Furkan_kelime_522_rep3.wav
words/Furkan_kelime_523_rep1.wav,otopark,1,Furkan_kelime_523_rep1.wav
words/Furkan_kelime_523_rep2.wav,otopark,2,Furkan_kelime_523_rep2.wav
words/Furkan_kelime_523_rep3.wav,otopark,3,Furkan_kelime_523_rep3.wav
words/Furkan_kelime_524_rep1.wav,benzin,1,Furkan_kelime_524_rep1.wav
words/Furkan_kelime_524_rep2.wav,benzin,2,Furkan_kelime_524_rep2.wav
words/Furkan_kelime_524_rep3.wav,benzin,3,Furkan_kelime_524_rep3.wav
words/Furkan_kelime_525_rep1.wav,motorin,1,Furkan_kelime_525_rep1.wav
words/Furkan_kelime_525_rep2.wav,motorin,2,Furkan_kelime_525_rep2.wav
words/Furkan_kelime_525_rep3.wav,motorin,3,Furkan_kelime_525_rep3.wav
words/Furkan_kelime_526_rep1.wav,lastik,1,Furkan_kelime_526_rep1.wav
words/Furkan_kelime_526_rep2.wav,lastik,2,Furkan_kelime_526_rep2.wav
